data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1461929,466,MLI1115,1115,13-Oct-15,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),Islamist Militia (Mali),3,Military Forces of Mali (2013-),Civilians (Mali); MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),1,13,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,2,Agence France Presse - English; Xinhua General News Service,International,"After a civilian car hit a landmine 40-100km from Gao, militants armed with rocket launders and machine guns attacked their vehicles being guarded by the military. MINUSMA sent two vehicles which were then set on fire. A total of 6 were killed.",6,1524053914,MLI
1745353,466,MLI1113,1113,10-Oct-15,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),Prisoners (Mali),3,Police Forces of Mali (2013-) Gendarmerie,Police Forces of Mali (2013-) Prison Guards,1,13,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Xinhua News Agency - French; Agence France Presse,International,"Armed men attacked the Camp I gendarmerie in Bamako, allowing 9 prisoners to escape, including 8 who were connected to the 2012 coup.",0,1536004223,MLI
1866156,466,MLI1112,1112,9-Oct-15,2015,1,Violence against civilians,Islamist Militia (Mali),Katiba Macina,3,Civilians (Mali),Government of Mali (2013-),7,37,Western Africa,Mali,Mopti,Douentza,Mondoro,Douna,15.1101,-1.7347,1,Associated Press International; Agence France Presse; Agence France Presse - English; Radio France Internationale,International,"""Jihadists"" with suspected ties to FLM killed injured several and killed 3, including an elected official.",3,1537560359,MLI
246594,466,MLI1111,1111,6-Oct-15,2015,1,Violence against civilians,Tuareg Ethnic Militia (Mali),,4,Civilians (Mali),Tuareg Ethnic Group (Mali),7,47,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,2,Associated Press International,International,One person was killed and four kidnapped in a village in the Gao region when Tuareg separatists targeted family members of Tuaregs aligned with the government.,1,1515623742,MLI
1866098,466,MLI1109,1109,19-Sep-15,2015,1,Battle-No change of territory,Katiba Macina,,2,Military Forces of Mali (2013-),,1,12,Western Africa,Mali,Mopti,Koro,Koro,Nangabara,13.9233,-2.9122,1,Agence France Presse - English,International,"FLM attacked the village of Bi/Nangabara near the border with Burkina Faso, killing two policemen and two civilians.",4,1537560359,MLI
1462907,466,MLI1107,1107,18-Sep-15,2015,1,Non-violent transfer of territory,CMA: Coordination of Movements of the Azawad,,2,,,0,20,Western Africa,Mali,Kidal,Kidal,Anefif,Anefis,18.04,0.6011,1,Agence France Presse - English,International,CMA forces took control of Anefis without a fight after GATIA fighters left the city earlier in the week.,0,1524053915,MLI
1462908,466,MLI1108,1108,18-Sep-15,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,Private Security Forces (Mali),,8,38,Western Africa,Mali,Segou,Macina,Monimpebougou,Tougou,14.455,-5.6115,1,International Crisis Group Report,Other,Armed men killed forest guard.,1,1524053915,MLI
1462998,466,MLI1106,1106,17-Sep-15,2015,2,Battle-No change of territory,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,CMA: Coordination of Movements of the Azawad,,2,23,Western Africa,Mali,Kidal,Tessalit,Tessalit,In Khalil,21.1901,1.043,2,Associated Press International; Agence France Presse - English,International,"After the pro-government GATIA forces withdrew from Anefis, their movements in the Kidal region led to clashes with Tuareg separatists from the CMA. No information is available regarding deaths and injuries.",0,1524053915,MLI
1866097,466,MLI1105,1105,12-Sep-15,2015,1,Battle-No change of territory,Katiba Macina,,2,Police Forces of Mali (2013-),,1,12,Western Africa,Mali,Mopti,Bankass,Ouonkoro,Ouenkoro,13.3821,-3.8308,1,Xinhua General News Service; Daily Trust (Abuja); Radio France Internationale,International,At least one police officer was killed and another injured when armed men on a motorcycle opened fire at a security post. They also burned the office of the village administrator and two vehicles. The attackers are suspected members of the Front for the Liberation of Macina.,1,1537560359,MLI
1463272,466,MLI1104,1104,11-Sep-15,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,38,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,2,Radio France Internationale,International,"Two UN peacekeepers were injured in an ambush on the Gao-Anefis Road, about 15km from Gao",0,1524053915,MLI
1463630,466,MLI1101,1101,2-Sep-15,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,Military Forces of Mali (2013-),,1,13,Western Africa,Mali,Mopti,Tenenkou,Diafarabe,Diafarabe,14.1409,-5.0169,2,Agence France Presse - English,International,Militants killed one soldier and wounded seven in an ambush near Diafarabe.,1,1524053916,MLI
1463685,466,MLI1100,1100,1-Sep-15,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,Military Forces of Mali (2013-),,1,13,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Agence France Presse - English; Agence Malienne de Presse,National-international,Two soldiers were killed in a pre-dawn attack against an army checkpoint outside Timbuktu.,2,1524053916,MLI
1464179,466,MLI1098,1098,22-Aug-15,2015,1,Remote violence,Unidentified Armed Group (Mali),,3,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,38,Western Africa,Mali,Gao,Ansongo,Talataye,Asongo,15.8515,1.4423,2,Xinhua General News Service; Agence France Presse - English,International,Two MINUSMA peacekeepers were injured when their vehicle hit a landmine.,0,1524053916,MLI
1464329,466,MLI1097,1097,18-Aug-15,2015,1,Riots/Protests,Protesters (Mali),Journalists (Mali),6,Police Forces of Mali (2013-),,1,16,Western Africa,Mali,Kayes,Yelimane,Guidime,Yelimane,15.1187,-10.5773,1,Amnesty International,Other,"Around 200 people peacefully protested against heavy taxation, and police arrested 17 people for ""inciting revolt"", including a village chief and a radio director.",0,1524053916,MLI
1464370,466,MLI1093,1093,17-Aug-15,2015,1,Battle-No change of territory,Tuareg Ethnic Militia (Mali),,4,Songhai Ethnic Militia (Mali),,4,44,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Agence France Presse - English,International,"Seven people were killed ""in the north"" when nomadic and sedentary communities carried out tit-for-tat attacks over two days.",4,1524053916,MLI
1464371,466,MLI1094,1094,17-Aug-15,2015,1,Battle-No change of territory,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,CMA: Coordination of Movements of the Azawad,,2,23,Western Africa,Mali,Kidal,Kidal,Anefif,Amassine,17.9628,0.5806,2,Associated Press International; Agence France Presse - English,International,CMA and GATIA clashed for a third day near Kidal - in Touzik and Amassine. At least 10 were killed and several injured over three days of fighting.,2,1524053916,MLI
1464372,466,MLI1095,1095,17-Aug-15,2015,1,Battle-No change of territory,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,CMA: Coordination of Movements of the Azawad,,2,23,Western Africa,Mali,Kidal,Kidal,Kidal,Touzik,18.1325,1.4919,2,Associated Press International; Agence France Presse - English,International,"CMA and GATIA clashed for a third day near Kidal, in Touzik, Amassine, and Anefis. At least 10 were killed and several injured over three days of fighting.",2,1524053916,MLI
1464373,466,MLI1096,1096,17-Aug-15,2015,1,Battle-Non-state actor overtakes territory,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,CMA: Coordination of Movements of the Azawad,,2,23,Western Africa,Mali,Kidal,Kidal,Anefif,Anefis,18.04,0.6011,1,Associated Press International; Agence France Presse - English,International,"On a third day of fighting, GATIA took over the town of Anefis which was previously held by CMA. At least 10 were killed and several injured over the 3 days.",2,1524053916,MLI
1464418,466,MLI1089,1089,16-Aug-15,2015,1,Battle-No change of territory,Tuareg Ethnic Militia (Mali),,4,Songhai Ethnic Militia (Mali),,4,44,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Agence France Presse - English,International,"Seven people were killed ""in the north"" when nomadic and sedentary communities carried out tit-for-tat attackes over two days.",3,1524053916,MLI
1464419,466,MLI1090,1090,16-Aug-15,2015,1,Battle-No change of territory,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,CMA: Coordination of Movements of the Azawad,,2,23,Western Africa,Mali,Kidal,Kidal,Anefif,Amassine,17.9628,0.5806,2,Associated Press International; Agence France Presse - English,International,"CMA and GATIA continued to clash for a second day in the Kidal region, near Touzik, Anefis, and Amassine. At least 10 were killed and several injured over three days of fighting.",2,1524053916,MLI
1464420,466,MLI1091,1091,16-Aug-15,2015,1,Battle-No change of territory,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,CMA: Coordination of Movements of the Azawad,,2,23,Western Africa,Mali,Kidal,Kidal,Anefif,Anefis,18.04,0.6011,2,Associated Press International; Agence France Presse - English,International,"CMA and GATIA continued to clash for a second day in the Kidal region, near Touzik, Anefis, and Amassine. At least 10 were killed and several injured over three days of fighting.",1,1524053916,MLI
1464421,466,MLI1092,1092,16-Aug-15,2015,1,Battle-No change of territory,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,CMA: Coordination of Movements of the Azawad,,2,23,Western Africa,Mali,Kidal,Kidal,Kidal,Touzik,18.1325,1.4919,2,Associated Press International; Agence France Presse - English,International,"CMA and GATIA continued to clash for a second day in the Kidal region, near Touzik, Anefis, and Amassine. At least 10 were killed and several injured over three days of fighting.",1,1524053916,MLI
1464470,466,MLI1088,1088,15-Aug-15,2015,1,Battle-No change of territory,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,CMA: Coordination of Movements of the Azawad,,2,23,Western Africa,Mali,Kidal,Kidal,Kidal,Touzik,18.1325,1.4919,2,Panapress; Radio France Internationale; Associated Press International; Agence France Press,Regional,The CMA and GATIA exchanged fire. It is unclear what initiated the clash. No casualties were reported.,0,1524053916,MLI
1866096,466,MLI1087,1087,13-Aug-15,2015,1,Violence against civilians,Katiba Macina,,2,Civilians (Mali),Muslim Group (Mali),7,27,Western Africa,Mali,Segou,Niono,Nampalari,Barkerou,15.2663,-5.5863,1,Agence France Presse - English,International,Jihadists linked with the new group Macina Liberation Front killed a village imam who refused their repeated attempts to recruit him.,1,1537560359,MLI
1464583,466,MLI1086,1086,12-Aug-15,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,Police Forces of Mali (2013-),Civilians (Mali),1,13,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Xinhua General News Service; Agence France Presse - English,International,"Two armed men opened fired at police officers at a roundabout in Bamako, injuring at least one police officer and one civilian.",0,1524053916,MLI
1464688,466,MLI1085,1085,10-Aug-15,2015,1,Remote violence,GMA: Mourabitounes Group of Azawad,,2,Military Forces of Mali (2013-),,1,12,Western Africa,Mali,Mopti,Tenenkou,Diafarabe,Diafarabe,14.1409,-5.0169,2,Xinhua News Agency - French; Maghreb Emergent,International,3 soldiers were killed and 4 injured when their vehicle hit an explosive device near Diabozo. The attack was claimed by El Mourabitoun.,3,1524053916,MLI
1464743,466,MLI1084,1084,9-Aug-15,2015,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Tombouctou,Gourma-Rharous,Ouinerden,Gaberi,16.6518,-1.8134,1,The Guardian; Maghreb Emergent,International,"The day after a battle with residents of Gaberi, unidentified gunmen returned and attacked again, leaving 10 dead.",10,1524053917,MLI
1464775,466,MLI1083,1083,8-Aug-15,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,Gaberi Communal Militia (Mali),,4,34,Western Africa,Mali,Tombouctou,Gourma-Rharous,Ouinerden,Gaberi,16.6518,-1.8134,1,The Guardian; Maghreb Emergent,International,Gunmen on motorbikes attacked the village of Gaberi and were fought off by residents. One attacker was killed.,1,1524053917,MLI
1866154,466,MLI1081,1081,7-Aug-15,2015,1,Battle-No change of territory,GMA: Mourabitounes Group of Azawad,Katiba Macina,2,Military Forces of Mali (2013-),,1,12,Western Africa,Mali,Mopti,Mopti,Mopti Commune,Sevare,14.5297,-4.0922,1,Agence France Presse - English; Deutsche Welle; Al Jazeera; Agence France Presse - English,International,"Gunmen attacked a Malian military site and were repelled, so they seiged a hotel in Sevare, taking several hostages. In the course of the siege, at least 12 were killed including 5 militants, five soldiers and 2 foreign civilians, including one UN employee (civilian deaths coded separately). El Mourabitoun claimed responsibility and authorities believe the newly formed FLM may also be involved.",10,1537560359,MLI
1866155,466,MLI1082,1082,7-Aug-15,2015,1,Violence against civilians,GMA: Mourabitounes Group of Azawad,Katiba Macina,2,Civilians (International),Civilians (Mali),7,27,Western Africa,Mali,Mopti,Mopti,Mopti Commune,Sevare,14.5297,-4.0922,1,Al Jazeera; Agence France Presse - English,International,"Gunmen seize a hotel and several hostages in a siege in Sevare, Mopti. In the course of the siege, at least 12 were killed including 5 militants; five soldiers and 2 foreign civilians, including one UN employee (battle deaths coded separately). El Mourabitoun claimed responsibility and authorities believe the newly formed FLM may also be involved.",2,1537560359,MLI
1464965,466,MLI1080,1080,3-Aug-15,2015,1,Battle-No change of territory,AQIM: Al Qaeda in the Islamic Maghreb,,2,Military Forces of Mali (2013-),,1,12,Western Africa,Mali,Tombouctou,Gourma-Rharous,Rharous,Gourma-Rharous,16.8778,-1.9231,1,ORTM TV; Agence France Presse - English,National,AQIM attacked the National Guard in Gourmas Rharous killing at least 10 and injuring 1. Malian forces later arrested 5 people suspected of involvement with AQIM in coordinating the attack.,10,1524053917,MLI
1465035,466,MLI1079,1079,1-Aug-15,2015,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,Military Forces of Mali (2013-),,1,13,Western Africa,Mali,Segou,Niono,Nampalari,Toule,15.1517,-5.5746,2,Associated Press International; ORTM TV,International,Two Malian soldiers were killed and at least four injured when their convoy was ambushed on the road between Nampala and Diabaly. The military responded and seized a number of light weapons.,2,1524053917,MLI
1465291,466,MLI1078,1078,24-Jul-15,2015,1,Remote violence,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,Islamist Militia (Mali),,3,38,Western Africa,Mali,Kidal,Tessalit,Adjelhoc,Aguelhok,19.4695,0.856,1,Xinhua General News Service,International,A MINUSMA camp in Aguelhoc was targeted by mortar fire by a suspected Islamist militants. No casualties or damage was reported.,0,1524053917,MLI
1465397,466,MLI1076,1076,21-Jul-15,2015,1,Battle-No change of territory,Military Forces of Mali (2013-),MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),1,Unidentified Armed Group (Mali),,3,13,Western Africa,Mali,Gao,Gao,N'tillit,Doro,16.1433,-0.8439,1,ORTM TV,National,"A Malian armed forces convoy containing MINUSMA vehicles was ambushed by suspected Islamist militias who used IEDs. 1 Malian soldier was wounded, while 1 Malian military vehicles and 2 MINUSMA vehicles were damaged.",0,1524053917,MLI
